Step,TP2 after fix,TP2 after fix__MIN,TP2 after fix__MAX,TP2,TP=2__MIN,TP=2__MAX,TP1,TP=1__MIN,TP=1__MAX
261,,,,5.029986381530762,5.029986381530762,5.029986381530762,,,
262,4.900421619415283,4.900421619415283,4.900421619415283,4.956713676452637,4.956713676452637,4.956713676452637,4.912092208862305,4.912092208862305,4.912092208862305
263,,,,5.034024238586426,5.034024238586426,5.034024238586426,,,
264,4.933571815490723,4.933571815490723,4.933571815490723,4.9783220291137695,4.9783220291137695,4.9783220291137695,4.942087173461914,4.942087173461914,4.942087173461914
265,,,,5.005447864532471,5.005447864532471,5.005447864532471,4.947856903076172,4.947856903076172,4.947856903076172
266,,,,,,,4.939334869384766,4.939334869384766,4.939334869384766
267,4.955020904541016,4.955020904541016,4.955020904541016,5.037737846374512,5.037737846374512,5.037737846374512,4.962265968322754,4.962265968322754,4.962265968322754
268,,,,5.0269060134887695,5.0269060134887695,5.0269060134887695,,,
269,,,,4.981308937072754,4.981308937072754,4.981308937072754,4.911350250244141,4.911350250244141,4.911350250244141
270,,,,4.95041561126709,4.95041561126709,4.95041561126709,,,
271,4.8591413497924805,4.8591413497924805,4.8591413497924805,4.953485012054443,4.953485012054443,4.953485012054443,4.854070663452148,4.854070663452148,4.854070663452148
272,,,,4.995626926422119,4.995626926422119,4.995626926422119,4.912049293518066,4.912049293518066,4.912049293518066
274,,,,4.953318119049072,4.953318119049072,4.953318119049072,4.890258312225342,4.890258312225342,4.890258312225342
275,4.883838653564453,4.883838653564453,4.883838653564453,4.953052520751953,4.953052520751953,4.953052520751953,,,
276,4.938457012176514,4.938457012176514,4.938457012176514,5.015040874481201,5.015040874481201,5.015040874481201,,,
277,4.867284774780273,4.867284774780273,4.867284774780273,,,,4.842137336730957,4.842137336730957,4.842137336730957
278,,,,4.954351902008057,4.954351902008057,4.954351902008057,,,
279,,,,4.946622848510742,4.946622848510742,4.946622848510742,,,
280,,,,4.888288974761963,4.888288974761963,4.888288974761963,,,
281,4.842621803283691,4.842621803283691,4.842621803283691,4.8737006187438965,4.8737006187438965,4.8737006187438965,,,
282,4.926950931549072,4.926950931549072,4.926950931549072,4.931309223175049,4.931309223175049,4.931309223175049,4.853424549102783,4.853424549102783,4.853424549102783
283,4.916380882263184,4.916380882263184,4.916380882263184,4.908932209014893,4.908932209014893,4.908932209014893,4.839768409729004,4.839768409729004,4.839768409729004
284,4.873357772827148,4.873357772827148,4.873357772827148,4.897141933441162,4.897141933441162,4.897141933441162,4.813776016235352,4.813776016235352,4.813776016235352
285,,,,4.895040512084961,4.895040512084961,4.895040512084961,,,
286,,,,4.900773525238037,4.900773525238037,4.900773525238037,4.808974266052246,4.808974266052246,4.808974266052246
287,,,,4.90185546875,4.90185546875,4.90185546875,,,
288,4.872769355773926,4.872769355773926,4.872769355773926,4.909936904907227,4.909936904907227,4.909936904907227,,,
289,4.867311954498291,4.867311954498291,4.867311954498291,4.89829158782959,4.89829158782959,4.89829158782959,4.843501091003418,4.843501091003418,4.843501091003418
290,,,,4.86939811706543,4.86939811706543,4.86939811706543,4.843278884887695,4.843278884887695,4.843278884887695
291,,,,4.863674163818359,4.863674163818359,4.863674163818359,4.8348774909973145,4.8348774909973145,4.8348774909973145
292,,,,4.911819934844971,4.911819934844971,4.911819934844971,,,
293,,,,4.86461067199707,4.86461067199707,4.86461067199707,4.864192485809326,4.864192485809326,4.864192485809326
294,,,,4.865818023681641,4.865818023681641,4.865818023681641,4.874959945678711,4.874959945678711,4.874959945678711
295,4.8283491134643555,4.8283491134643555,4.8283491134643555,4.851018905639648,4.851018905639648,4.851018905639648,4.8569722175598145,4.8569722175598145,4.8569722175598145
297,4.815074443817139,4.815074443817139,4.815074443817139,4.846676826477051,4.846676826477051,4.846676826477051,,,
298,,,,4.874711036682129,4.874711036682129,4.874711036682129,4.867462635040283,4.867462635040283,4.867462635040283
299,4.798819541931152,4.798819541931152,4.798819541931152,4.848855018615723,4.848855018615723,4.848855018615723,4.833137035369873,4.833137035369873,4.833137035369873
300,,,,4.824072360992432,4.824072360992432,4.824072360992432,4.803609371185303,4.803609371185303,4.803609371185303
302,,,,4.801401138305664,4.801401138305664,4.801401138305664,4.780891418457031,4.780891418457031,4.780891418457031
303,,,,4.82772159576416,4.82772159576416,4.82772159576416,4.80692195892334,4.80692195892334,4.80692195892334
304,,,,4.81667423248291,4.81667423248291,4.81667423248291,4.798550128936768,4.798550128936768,4.798550128936768
305,4.739835739135742,4.739835739135742,4.739835739135742,4.803501605987549,4.803501605987549,4.803501605987549,,,
306,,,,4.804943084716797,4.804943084716797,4.804943084716797,,,
307,4.736405372619629,4.736405372619629,4.736405372619629,4.8163228034973145,4.8163228034973145,4.8163228034973145,4.822178840637207,4.822178840637207,4.822178840637207
308,4.73898983001709,4.73898983001709,4.73898983001709,4.815977096557617,4.815977096557617,4.815977096557617,4.842751502990723,4.842751502990723,4.842751502990723
309,4.692690849304199,4.692690849304199,4.692690849304199,4.764214515686035,4.764214515686035,4.764214515686035,4.74833345413208,4.74833345413208,4.74833345413208
310,,,,4.811115264892578,4.811115264892578,4.811115264892578,,,
311,,,,4.829654216766357,4.829654216766357,4.829654216766357,4.788200378417969,4.788200378417969,4.788200378417969
312,4.700181484222412,4.700181484222412,4.700181484222412,,,,4.730872631072998,4.730872631072998,4.730872631072998
313,,,,4.750102996826172,4.750102996826172,4.750102996826172,,,
314,,,,4.813326835632324,4.813326835632324,4.813326835632324,,,
315,4.75028657913208,4.75028657913208,4.75028657913208,4.802940368652344,4.802940368652344,4.802940368652344,,,
316,,,,4.765411853790283,4.765411853790283,4.765411853790283,,,
317,,,,4.781723976135254,4.781723976135254,4.781723976135254,4.713028430938721,4.713028430938721,4.713028430938721
318,4.6787567138671875,4.6787567138671875,4.6787567138671875,4.69788932800293,4.69788932800293,4.69788932800293,,,
319,4.775835037231445,4.775835037231445,4.775835037231445,4.795336723327637,4.795336723327637,4.795336723327637,4.739639759063721,4.739639759063721,4.739639759063721
320,,,,4.813451290130615,4.813451290130615,4.813451290130615,,,
322,,,,4.758312702178955,4.758312702178955,4.758312702178955,4.683407783508301,4.683407783508301,4.683407783508301
323,,,,4.759212017059326,4.759212017059326,4.759212017059326,4.680363655090332,4.680363655090332,4.680363655090332
324,,,,4.770257472991943,4.770257472991943,4.770257472991943,4.700005054473877,4.700005054473877,4.700005054473877
325,,,,4.7483229637146,4.7483229637146,4.7483229637146,,,
326,4.733240127563477,4.733240127563477,4.733240127563477,4.709519863128662,4.709519863128662,4.709519863128662,,,
327,,,,4.7469482421875,4.7469482421875,4.7469482421875,4.703313827514648,4.703313827514648,4.703313827514648
328,,,,4.674289703369141,4.674289703369141,4.674289703369141,4.648365497589111,4.648365497589111,4.648365497589111
329,,,,4.750505447387695,4.750505447387695,4.750505447387695,4.713797569274902,4.713797569274902,4.713797569274902
330,4.773937702178955,4.773937702178955,4.773937702178955,4.711572647094727,4.711572647094727,4.711572647094727,4.677855968475342,4.677855968475342,4.677855968475342
331,,,,4.705899238586426,4.705899238586426,4.705899238586426,,,
332,4.767022609710693,4.767022609710693,4.767022609710693,4.718242645263672,4.718242645263672,4.718242645263672,,,
333,4.784032344818115,4.784032344818115,4.784032344818115,4.751686096191406,4.751686096191406,4.751686096191406,4.681804656982422,4.681804656982422,4.681804656982422
334,,,,4.721587657928467,4.721587657928467,4.721587657928467,,,
335,,,,4.69500207901001,4.69500207901001,4.69500207901001,4.616397857666016,4.616397857666016,4.616397857666016
336,,,,4.718262195587158,4.718262195587158,4.718262195587158,,,
337,4.737782955169678,4.737782955169678,4.737782955169678,4.703014373779297,4.703014373779297,4.703014373779297,4.629921913146973,4.629921913146973,4.629921913146973
338,4.721490383148193,4.721490383148193,4.721490383148193,,,,4.622528076171875,4.622528076171875,4.622528076171875
339,,,,4.702517986297607,4.702517986297607,4.702517986297607,,,
340,4.7306294441223145,4.7306294441223145,4.7306294441223145,4.689601421356201,4.689601421356201,4.689601421356201,,,
341,4.751240253448486,4.751240253448486,4.751240253448486,4.716761589050293,4.716761589050293,4.716761589050293,,,
342,,,,4.673701286315918,4.673701286315918,4.673701286315918,,,
343,,,,4.672733783721924,4.672733783721924,4.672733783721924,4.629978656768799,4.629978656768799,4.629978656768799
344,4.698241710662842,4.698241710662842,4.698241710662842,,,,4.649208068847656,4.649208068847656,4.649208068847656
345,,,,4.6905517578125,4.6905517578125,4.6905517578125,4.658619403839111,4.658619403839111,4.658619403839111
346,4.7349395751953125,4.7349395751953125,4.7349395751953125,4.7006731033325195,4.7006731033325195,4.7006731033325195,4.656909942626953,4.656909942626953,4.656909942626953
347,4.693911552429199,4.693911552429199,4.693911552429199,4.669713497161865,4.669713497161865,4.669713497161865,,,
348,,,,4.731258869171143,4.731258869171143,4.731258869171143,4.678205966949463,4.678205966949463,4.678205966949463
349,,,,4.715597152709961,4.715597152709961,4.715597152709961,4.677700519561768,4.677700519561768,4.677700519561768
350,4.711836814880371,4.711836814880371,4.711836814880371,4.666318893432617,4.666318893432617,4.666318893432617,4.616916179656982,4.616916179656982,4.616916179656982
351,,,,4.656276702880859,4.656276702880859,4.656276702880859,4.613278388977051,4.613278388977051,4.613278388977051
352,,,,4.656031131744385,4.656031131744385,4.656031131744385,4.623453617095947,4.623453617095947,4.623453617095947
354,4.591330528259277,4.591330528259277,4.591330528259277,4.5666069984436035,4.5666069984436035,4.5666069984436035,,,
355,4.636568069458008,4.636568069458008,4.636568069458008,,,,4.57410192489624,4.57410192489624,4.57410192489624
356,4.660417556762695,4.660417556762695,4.660417556762695,4.633296012878418,4.633296012878418,4.633296012878418,,,
357,4.594314098358154,4.594314098358154,4.594314098358154,,,,,,
358,4.610795497894287,4.610795497894287,4.610795497894287,4.580731391906738,4.580731391906738,4.580731391906738,4.544274806976318,4.544274806976318,4.544274806976318
359,4.614553451538086,4.614553451538086,4.614553451538086,4.581819534301758,4.581819534301758,4.581819534301758,,,
360,,,,4.5999555587768555,4.5999555587768555,4.5999555587768555,,,
361,4.578226089477539,4.578226089477539,4.578226089477539,4.562534332275391,4.562534332275391,4.562534332275391,4.529323101043701,4.529323101043701,4.529323101043701
362,,,,4.598903656005859,4.598903656005859,4.598903656005859,4.566020488739014,4.566020488739014,4.566020488739014
363,,,,4.539254188537598,4.539254188537598,4.539254188537598,4.501148223876953,4.501148223876953,4.501148223876953
364,4.553390026092529,4.553390026092529,4.553390026092529,4.5498833656311035,4.5498833656311035,4.5498833656311035,,,
365,4.590636730194092,4.590636730194092,4.590636730194092,4.587261199951172,4.587261199951172,4.587261199951172,4.543715953826904,4.543715953826904,4.543715953826904
366,,,,4.667560577392578,4.667560577392578,4.667560577392578,4.624492645263672,4.624492645263672,4.624492645263672
367,4.605634689331055,4.605634689331055,4.605634689331055,4.6163554191589355,4.6163554191589355,4.6163554191589355,,,
368,,,,4.580881118774414,4.580881118774414,4.580881118774414,,,
369,,,,4.5694756507873535,4.5694756507873535,4.5694756507873535,4.520428657531738,4.520428657531738,4.520428657531738
370,,,,4.573946475982666,4.573946475982666,4.573946475982666,4.532467842102051,4.532467842102051,4.532467842102051
371,,,,4.583652973175049,4.583652973175049,4.583652973175049,4.5430192947387695,4.5430192947387695,4.5430192947387695
372,,,,4.607253551483154,4.607253551483154,4.607253551483154,4.580433368682861,4.580433368682861,4.580433368682861
373,,,,4.484072685241699,4.484072685241699,4.484072685241699,4.455298900604248,4.455298900604248,4.455298900604248
374,4.524892330169678,4.524892330169678,4.524892330169678,4.569833755493164,4.569833755493164,4.569833755493164,4.5246734619140625,4.5246734619140625,4.5246734619140625
376,4.553592681884766,4.553592681884766,4.553592681884766,4.568443298339844,4.568443298339844,4.568443298339844,4.554251670837402,4.554251670837402,4.554251670837402
377,,,,4.593175411224365,4.593175411224365,4.593175411224365,4.5759148597717285,4.5759148597717285,4.5759148597717285
378,,,,4.573868751525879,4.573868751525879,4.573868751525879,4.540163993835449,4.540163993835449,4.540163993835449
379,,,,4.552288055419922,4.552288055419922,4.552288055419922,4.515125751495361,4.515125751495361,4.515125751495361
380,,,,4.569546222686768,4.569546222686768,4.569546222686768,4.536892890930176,4.536892890930176,4.536892890930176
381,,,,4.550139904022217,4.550139904022217,4.550139904022217,4.515413761138916,4.515413761138916,4.515413761138916
382,4.256542682647705,4.256542682647705,4.256542682647705,4.248607158660889,4.248607158660889,4.248607158660889,4.212475299835205,4.212475299835205,4.212475299835205
383,,,,4.5018720626831055,4.5018720626831055,4.5018720626831055,4.471185207366943,4.471185207366943,4.471185207366943
384,,,,4.553991317749023,4.553991317749023,4.553991317749023,4.526742935180664,4.526742935180664,4.526742935180664
385,,,,4.540083885192871,4.540083885192871,4.540083885192871,4.513270378112793,4.513270378112793,4.513270378112793
386,4.6009955406188965,4.6009955406188965,4.6009955406188965,4.58438777923584,4.58438777923584,4.58438777923584,4.546236991882324,4.546236991882324,4.546236991882324
387,4.590631008148193,4.590631008148193,4.590631008148193,4.578178882598877,4.578178882598877,4.578178882598877,4.541616439819336,4.541616439819336,4.541616439819336
388,4.534379959106445,4.534379959106445,4.534379959106445,4.553722381591797,4.553722381591797,4.553722381591797,,,
389,,,,4.532528400421143,4.532528400421143,4.532528400421143,4.4664306640625,4.4664306640625,4.4664306640625
390,,,,4.534304141998291,4.534304141998291,4.534304141998291,,,
391,4.517637252807617,4.517637252807617,4.517637252807617,4.493581295013428,4.493581295013428,4.493581295013428,,,
392,,,,4.567440032958984,4.567440032958984,4.567440032958984,,,
393,,,,4.699937343597412,4.699937343597412,4.699937343597412,,,
395,,,,4.568985939025879,4.568985939025879,4.568985939025879,,,
396,,,,4.5892486572265625,4.5892486572265625,4.5892486572265625,,,
397,4.543531894683838,4.543531894683838,4.543531894683838,4.539751052856445,4.539751052856445,4.539751052856445,,,
398,,,,4.543331623077393,4.543331623077393,4.543331623077393,4.499506950378418,4.499506950378418,4.499506950378418
399,,,,4.56321907043457,4.56321907043457,4.56321907043457,,,
400,,,,4.470038414001465,4.470038414001465,4.470038414001465,,,
401,4.50382137298584,4.50382137298584,4.50382137298584,,,,,,
402,,,,4.542863845825195,4.542863845825195,4.542863845825195,,,
403,4.509653091430664,4.509653091430664,4.509653091430664,4.544689178466797,4.544689178466797,4.544689178466797,4.544079303741455,4.544079303741455,4.544079303741455
