"train/global_step","grpo-SmollM3-3B-GRPO-no-think-v27.05 - _step","grpo-SmollM3-3B-GRPO-no-think-v27.05 - _step__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.05 - _step__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.05 - train/rewards/strip_reasoning_accuracy_reward/mean","grpo-SmollM3-3B-GRPO-no-think-v27.05 - train/rewards/strip_reasoning_accuracy_reward/mean__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.05 - train/rewards/strip_reasoning_accuracy_reward/mean__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.03 - _step","grpo-SmollM3-3B-GRPO-no-think-v27.03 - _step__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.03 - _step__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.03 - train/rewards/strip_reasoning_accuracy_reward/mean","grpo-SmollM3-3B-GRPO-no-think-v27.03 - train/rewards/strip_reasoning_accuracy_reward/mean__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.03 - train/rewards/strip_reasoning_accuracy_reward/mean__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.01 - _step","grpo-SmollM3-3B-GRPO-no-think-v27.01 - _step__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.01 - _step__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.01 - train/rewards/strip_reasoning_accuracy_reward/mean","grpo-SmollM3-3B-GRPO-no-think-v27.01 - train/rewards/strip_reasoning_accuracy_reward/mean__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.01 - train/rewards/strip_reasoning_accuracy_reward/mean__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.02 - _step","grpo-SmollM3-3B-GRPO-no-think-v27.02 - _step__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.02 - _step__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.02 - train/rewards/strip_reasoning_accuracy_reward/mean","grpo-SmollM3-3B-GRPO-no-think-v27.02 - train/rewards/strip_reasoning_accuracy_reward/mean__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.02 - train/rewards/strip_reasoning_accuracy_reward/mean__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.04 - _step","grpo-SmollM3-3B-GRPO-no-think-v27.04 - _step__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.04 - _step__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.04 - train/rewards/strip_reasoning_accuracy_reward/mean","grpo-SmollM3-3B-GRPO-no-think-v27.04 - train/rewards/strip_reasoning_accuracy_reward/mean__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.04 - train/rewards/strip_reasoning_accuracy_reward/mean__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.00 - _step","grpo-SmollM3-3B-GRPO-no-think-v27.00 - _step__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.00 - _step__MAX","grpo-SmollM3-3B-GRPO-no-think-v27.00 - train/rewards/strip_reasoning_accuracy_reward/mean","grpo-SmollM3-3B-GRPO-no-think-v27.00 - train/rewards/strip_reasoning_accuracy_reward/mean__MIN","grpo-SmollM3-3B-GRPO-no-think-v27.00 - train/rewards/strip_reasoning_accuracy_reward/mean__MAX"
"690","","","","","","","","","","","","","270478","270478","270478","0.8603515625","0.8603515625","0.8603515625","270478","270478","270478","0.8583984375","0.8583984375","0.8583984375","","","","","","","270478","270478","270478","0.857421875","0.857421875","0.857421875"
"691","","","","","","","","","","","","","270870","270870","270870","0.83203125","0.83203125","0.83203125","270870","270870","270870","0.8359375","0.8359375","0.8359375","","","","","","","270870","270870","270870","0.83203125","0.83203125","0.83203125"
"692","","","","","","","","","","","","","271262","271262","271262","0.8291015625","0.8291015625","0.8291015625","271262","271262","271262","0.826171875","0.826171875","0.826171875","","","","","","","271262","271262","271262","0.81640625","0.81640625","0.81640625"
"693","","","","","","","","","","","","","271654","271654","271654","0.80859375","0.80859375","0.80859375","271654","271654","271654","0.8134765625","0.8134765625","0.8134765625","","","","","","","271654","271654","271654","0.8212890625","0.8212890625","0.8212890625"
"694","","","","","","","","","","","","","272046","272046","272046","0.77182537317276","0.77182537317276","0.77182537317276","272046","272046","272046","0.7817460298538208","0.7817460298538208","0.7817460298538208","","","","","","","272046","272046","272046","0.795634925365448","0.795634925365448","0.795634925365448"
"695","","","","","","","","","","","","","272438","272438","272438","0.830078125","0.830078125","0.830078125","272438","272438","272438","0.8349609375","0.8349609375","0.8349609375","","","","","","","272438","272438","272438","0.8359375","0.8359375","0.8359375"
"696","","","","","","","","","","","","","272830","272830","272830","0.7926587462425232","0.7926587462425232","0.7926587462425232","272830","272830","272830","0.8035714030265808","0.8035714030265808","0.8035714030265808","","","","","","","272830","272830","272830","0.79067462682724","0.79067462682724","0.79067462682724"
"697","","","","","","","","","","","","","273222","273222","273222","0.8427734375","0.8427734375","0.8427734375","273222","273222","273222","0.84765625","0.84765625","0.84765625","","","","","","","273222","273222","273222","0.7998046875","0.7998046875","0.7998046875"
"698","","","","","","","","","","","","","273614","273614","273614","0.8251953125","0.8251953125","0.8251953125","273614","273614","273614","0.8349609375","0.8349609375","0.8349609375","","","","","","","273614","273614","273614","0.8017578125","0.8017578125","0.8017578125"
"699","","","","","","","","","","","","","274006","274006","274006","0.802734375","0.802734375","0.802734375","274006","274006","274006","0.83203125","0.83203125","0.83203125","","","","","","","274006","274006","274006","0.80078125","0.80078125","0.80078125"
"700","","","","","","","","","","","","","274398","274398","274398","0.8623046875","0.8623046875","0.8623046875","274398","274398","274398","0.8876953125","0.8876953125","0.8876953125","","","","","","","274398","274398","274398","0.849609375","0.849609375","0.849609375"
"701","","","","","","","","","","","","","274790","274790","274790","0.810546875","0.810546875","0.810546875","274790","274790","274790","0.7978515625","0.7978515625","0.7978515625","","","","","","","274790","274790","274790","0.7783203125","0.7783203125","0.7783203125"
"702","","","","","","","","","","","","","275182","275182","275182","0.857421875","0.857421875","0.857421875","275182","275182","275182","0.8642578125","0.8642578125","0.8642578125","","","","","","","275182","275182","275182","0.8447265625","0.8447265625","0.8447265625"
"703","","","","","","","","","","","","","275574","275574","275574","0.8173828125","0.8173828125","0.8173828125","275574","275574","275574","0.833984375","0.833984375","0.833984375","","","","","","","275574","275574","275574","0.810546875","0.810546875","0.810546875"
"704","","","","","","","","","","","","","275966","275966","275966","0.81640625","0.81640625","0.81640625","275966","275966","275966","0.80078125","0.80078125","0.80078125","","","","","","","275966","275966","275966","0.7919921875","0.7919921875","0.7919921875"
"705","","","","","","","","","","","","","276358","276358","276358","0.8544921875","0.8544921875","0.8544921875","276358","276358","276358","0.8564453125","0.8564453125","0.8564453125","","","","","","","276358","276358","276358","0.84375","0.84375","0.84375"
"706","","","","","","","","","","","","","276750","276750","276750","0.82421875","0.82421875","0.82421875","276750","276750","276750","0.798828125","0.798828125","0.798828125","","","","","","","276750","276750","276750","0.7958984375","0.7958984375","0.7958984375"
"707","","","","","","","","","","","","","277142","277142","277142","0.8828125","0.8828125","0.8828125","277142","277142","277142","0.8701171875","0.8701171875","0.8701171875","","","","","","","277142","277142","277142","0.8662109375","0.8662109375","0.8662109375"
"708","","","","","","","","","","","","","277534","277534","277534","0.8037109375","0.8037109375","0.8037109375","277534","277534","277534","0.8134765625","0.8134765625","0.8134765625","","","","","","","277534","277534","277534","0.7705078125","0.7705078125","0.7705078125"
"709","","","","","","","","","","","","","277926","277926","277926","0.796875","0.796875","0.796875","277926","277926","277926","0.7822265625","0.7822265625","0.7822265625","","","","","","","277926","277926","277926","0.7705078125","0.7705078125","0.7705078125"
"710","","","","","","","","","","","","","278318","278318","278318","0.82421875","0.82421875","0.82421875","278318","278318","278318","0.8251953125","0.8251953125","0.8251953125","","","","","","","278318","278318","278318","0.7919921875","0.7919921875","0.7919921875"
"711","","","","","","","","","","","","","278710","278710","278710","0.7880859375","0.7880859375","0.7880859375","278710","278710","278710","0.7705078125","0.7705078125","0.7705078125","","","","","","","278710","278710","278710","0.767578125","0.767578125","0.767578125"
"712","","","","","","","","","","","","","279102","279102","279102","0.7578125","0.7578125","0.7578125","279102","279102","279102","0.7802734375","0.7802734375","0.7802734375","","","","","","","279102","279102","279102","0.7578125","0.7578125","0.7578125"
"713","","","","","","","","","","","","","279494","279494","279494","0.8427734375","0.8427734375","0.8427734375","279494","279494","279494","0.8251953125","0.8251953125","0.8251953125","","","","","","","279494","279494","279494","0.80859375","0.80859375","0.80859375"
"714","","","","","","","","","","","","","279886","279886","279886","0.708984375","0.708984375","0.708984375","279886","279886","279886","0.708984375","0.708984375","0.708984375","","","","","","","279886","279886","279886","0.7177734375","0.7177734375","0.7177734375"
"715","","","","","","","","","","","","","280278","280278","280278","0.8349609375","0.8349609375","0.8349609375","280278","280278","280278","0.8115234375","0.8115234375","0.8115234375","","","","","","","280278","280278","280278","0.80078125","0.80078125","0.80078125"
"716","","","","","","","","","","","","","280670","280670","280670","0.8955078125","0.8955078125","0.8955078125","280670","280670","280670","0.89453125","0.89453125","0.89453125","","","","","","","280670","280670","280670","0.8671875","0.8671875","0.8671875"
"717","","","","","","","","","","","","","281062","281062","281062","0.8387096524238586","0.8387096524238586","0.8387096524238586","281062","281062","281062","0.8397177457809448","0.8397177457809448","0.8397177457809448","","","","","","","281062","281062","281062","0.8286290168762207","0.8286290168762207","0.8286290168762207"
"718","","","","","","","","","","","","","281454","281454","281454","0.8193359375","0.8193359375","0.8193359375","281454","281454","281454","0.818359375","0.818359375","0.818359375","","","","","","","281454","281454","281454","0.8056640625","0.8056640625","0.8056640625"
"719","","","","","","","","","","","","","281846","281846","281846","0.7587890625","0.7587890625","0.7587890625","281846","281846","281846","0.78125","0.78125","0.78125","","","","","","","281846","281846","281846","0.751953125","0.751953125","0.751953125"
"720","","","","","","","","","","","","","282238","282238","282238","0.8515625","0.8515625","0.8515625","282238","282238","282238","0.8515625","0.8515625","0.8515625","","","","","","","282238","282238","282238","0.837890625","0.837890625","0.837890625"
"721","","","","","","","","","","","","","282630","282630","282630","0.818359375","0.818359375","0.818359375","282630","282630","282630","0.818359375","0.818359375","0.818359375","","","","","","","282630","282630","282630","0.833984375","0.833984375","0.833984375"
"722","","","","","","","","","","","","","283022","283022","283022","0.7333984375","0.7333984375","0.7333984375","283022","283022","283022","0.7294921875","0.7294921875","0.7294921875","","","","","","","283022","283022","283022","0.7470703125","0.7470703125","0.7470703125"
"723","","","","","","","","","","","","","283414","283414","283414","0.8466796875","0.8466796875","0.8466796875","283414","283414","283414","0.857421875","0.857421875","0.857421875","","","","","","","283414","283414","283414","0.8271484375","0.8271484375","0.8271484375"
"724","","","","","","","","","","","","","283806","283806","283806","0.84375","0.84375","0.84375","283806","283806","283806","0.828125","0.828125","0.828125","","","","","","","283806","283806","283806","0.802734375","0.802734375","0.802734375"
"725","","","","","","","","","","","","","284198","284198","284198","0.8466796875","0.8466796875","0.8466796875","284198","284198","284198","0.83203125","0.83203125","0.83203125","","","","","","","284198","284198","284198","0.837890625","0.837890625","0.837890625"
"726","","","","","","","","","","","","","284590","284590","284590","0.8740234375","0.8740234375","0.8740234375","284590","284590","284590","0.8740234375","0.8740234375","0.8740234375","","","","","","","284590","284590","284590","0.859375","0.859375","0.859375"
"727","","","","","","","","","","","","","284982","284982","284982","0.80859375","0.80859375","0.80859375","284982","284982","284982","0.8330078125","0.8330078125","0.8330078125","","","","","","","284982","284982","284982","0.826171875","0.826171875","0.826171875"
"728","","","","","","","","","","","","","285374","285374","285374","0.78125","0.78125","0.78125","285374","285374","285374","0.8154296875","0.8154296875","0.8154296875","","","","","","","285374","285374","285374","0.775390625","0.775390625","0.775390625"
"729","","","","","","","","","","","","","285766","285766","285766","0.833984375","0.833984375","0.833984375","285766","285766","285766","0.853515625","0.853515625","0.853515625","","","","","","","285766","285766","285766","0.8193359375","0.8193359375","0.8193359375"
"730","","","","","","","","","","","","","286158","286158","286158","0.8505859375","0.8505859375","0.8505859375","286158","286158","286158","0.841796875","0.841796875","0.841796875","","","","","","","286158","286158","286158","0.85546875","0.85546875","0.85546875"
"731","","","","","","","","","","","","","286550","286550","286550","0.775390625","0.775390625","0.775390625","286550","286550","286550","0.80078125","0.80078125","0.80078125","","","","","","","286550","286550","286550","0.7705078125","0.7705078125","0.7705078125"
"732","","","","","","","","","","","","","286942","286942","286942","0.7953628897666931","0.7953628897666931","0.7953628897666931","286942","286942","286942","0.788306474685669","0.788306474685669","0.788306474685669","","","","","","","286942","286942","286942","0.78125","0.78125","0.78125"
"733","","","","","","","","","","","","","287334","287334","287334","0.8514344096183777","0.8514344096183777","0.8514344096183777","287334","287334","287334","0.8555327653884888","0.8555327653884888","0.8555327653884888","","","","","","","287334","287334","287334","0.8534836173057556","0.8534836173057556","0.8534836173057556"
"734","","","","","","","","","","","","","287726","287726","287726","0.7880859375","0.7880859375","0.7880859375","287726","287726","287726","0.810546875","0.810546875","0.810546875","","","","","","","287726","287726","287726","0.796875","0.796875","0.796875"
"735","","","","","","","","","","","","","288118","288118","288118","0.7490234375","0.7490234375","0.7490234375","288118","288118","288118","0.7939453125","0.7939453125","0.7939453125","","","","","","","288118","288118","288118","0.7607421875","0.7607421875","0.7607421875"
"736","","","","","","","","","","","","","288510","288510","288510","0.814453125","0.814453125","0.814453125","288510","288510","288510","0.8330078125","0.8330078125","0.8330078125","","","","","","","288510","288510","288510","0.8125","0.8125","0.8125"
"737","","","","","","","","","","","","","288902","288902","288902","0.8466796875","0.8466796875","0.8466796875","288902","288902","288902","0.83984375","0.83984375","0.83984375","","","","","","","288902","288902","288902","0.8466796875","0.8466796875","0.8466796875"
"738","","","","","","","","","","","","","289294","289294","289294","0.7841796875","0.7841796875","0.7841796875","289294","289294","289294","0.7763671875","0.7763671875","0.7763671875","","","","","","","289294","289294","289294","0.7890625","0.7890625","0.7890625"
"739","","","","","","","","","","","","","289686","289686","289686","0.8382936716079712","0.8382936716079712","0.8382936716079712","289686","289686","289686","0.8442460298538208","0.8442460298538208","0.8442460298538208","","","","","","","289686","289686","289686","0.8045634627342224","0.8045634627342224","0.8045634627342224"
"740","","","","","","","","","","","","","290078","290078","290078","0.8392857313156128","0.8392857313156128","0.8392857313156128","290078","290078","290078","0.836309552192688","0.836309552192688","0.836309552192688","","","","","","","290078","290078","290078","0.8194444179534912","0.8194444179534912","0.8194444179534912"
"741","","","","","","","","","","","","","290470","290470","290470","0.8251953125","0.8251953125","0.8251953125","290470","290470","290470","0.810546875","0.810546875","0.810546875","","","","","","","290470","290470","290470","0.7958984375","0.7958984375","0.7958984375"
"742","","","","","","","","","","","","","290862","290862","290862","0.8291015625","0.8291015625","0.8291015625","290862","290862","290862","0.8408203125","0.8408203125","0.8408203125","","","","","","","290862","290862","290862","0.8232421875","0.8232421875","0.8232421875"
