Step,04/04/2025_02:44:57_elie-smollm3-training-3p56G-smollm3-3B-start-0404-stage-1-wo-zloss-seed6-ddp-256-seed-6-_tp_group_1 - tokens_per_sec_per_gpu,04/04/2025_02:44:57_elie-smollm3-training-3p56G-smollm3-3B-start-0404-stage-1-wo-zloss-seed6-ddp-256-seed-6-_tp_group_1 - tokens_per_sec_per_gpu__MIN,04/04/2025_02:44:57_elie-smollm3-training-3p56G-smollm3-3B-start-0404-stage-1-wo-zloss-seed6-ddp-256-seed-6-_tp_group_1 - tokens_per_sec_per_gpu__MAX
2973,8499.785863135583,8499.785863135583,8499.785863135583
2974,9757.053860710465,9757.053860710465,9757.053860710465
2975,12842.719974244594,12842.719974244594,12842.719974244594
2976,9139.64136866551,9139.64136866551,9139.64136866551
2977,9339.727951985387,9339.727951985387,9339.727951985387
2978,9746.680364317574,9746.680364317574,9746.680364317574
2979,871.9753113723365,871.9753113723365,871.9753113723365
2980,9416.805444467831,9416.805444467831,9416.805444467831
2981,9309.116601095355,9309.116601095355,9309.116601095355
2982,9223.298499994631,9223.298499994631,9223.298499994631
2983,10356.918018160313,10356.918018160313,10356.918018160313
2984,9212.506573747267,9212.506573747267,9212.506573747267
2985,8388.001835804835,8388.001835804835,8388.001835804835
2986,9294.068729025521,9294.068729025521,9294.068729025521
2987,9668.555410774161,9668.555410774161,9668.555410774161
2988,9054.706647758338,9054.706647758338,9054.706647758338
2989,8702.921723765743,8702.921723765743,8702.921723765743
2990,9760.712539713562,9760.712539713562,9760.712539713562
2991,9575.225272544867,9575.225272544867,9575.225272544867
2992,9735.030539216,9735.030539216,9735.030539216
2993,8655.8401589704,8655.8401589704,8655.8401589704
2994,9100.644563621301,9100.644563621301,9100.644563621301
2995,8770.310647653405,8770.310647653405,8770.310647653405
2996,8315.769224513926,8315.769224513926,8315.769224513926
2997,9472.026535108516,9472.026535108516,9472.026535108516
2998,9742.358135895023,9742.358135895023,9742.358135895023
2999,10103.432086345207,10103.432086345207,10103.432086345207
3000,9073.542298451042,9073.542298451042,9073.542298451042
3001,13894.272128158249,13894.272128158249,13894.272128158249
3002,10405.416097063042,10405.416097063042,10405.416097063042
3003,8080.410820370191,8080.410820370191,8080.410820370191
3004,9326.929942170422,9326.929942170422,9326.929942170422
3005,12552.57253026133,12552.57253026133,12552.57253026133
3006,8152.7875583148625,8152.7875583148625,8152.7875583148625
3007,9297.052943818604,9297.052943818604,9297.052943818604
3008,8318.891250248163,8318.891250248163,8318.891250248163
3009,9374.168123002246,9374.168123002246,9374.168123002246
3010,9626.280721965346,9626.280721965346,9626.280721965346
3011,8672.34499571259,8672.34499571259,8672.34499571259
3012,9312.140773755535,9312.140773755535,9312.140773755535
3013,9169.573925048748,9169.573925048748,9169.573925048748
3014,7330.323556744446,7330.323556744446,7330.323556744446
3015,9457.478557563894,9457.478557563894,9457.478557563894
3016,10352.719799516468,10352.719799516468,10352.719799516468
3017,13862.2754832199,13862.2754832199,13862.2754832199
3018,9085.154235857617,9085.154235857617,9085.154235857617
3019,9189.44478000259,9189.44478000259,9189.44478000259
3020,9419.782928825449,9419.782928825449,9419.782928825449
3021,8177.336191350489,8177.336191350489,8177.336191350489
3022,9370.926334576254,9370.926334576254,9370.926334576254
3023,10809.74443841335,10809.74443841335,10809.74443841335
3024,8549.506824064607,8549.506824064607,8549.506824064607
3025,7847.326400105241,7847.326400105241,7847.326400105241
3026,9289.26113440153,9289.26113440153,9289.26113440153
3027,7781.393352882082,7781.393352882082,7781.393352882082
3028,7848.956472529661,7848.956472529661,7848.956472529661
3029,9741.212817069063,9741.212817069063,9741.212817069063
3030,8804.031018303094,8804.031018303094,8804.031018303094
3031,13796.845801807898,13796.845801807898,13796.845801807898
3032,9024.367650704937,9024.367650704937,9024.367650704937
3033,13747.216674748619,13747.216674748619,13747.216674748619
3034,9584.438270652166,9584.438270652166,9584.438270652166
3035,8842.848913783111,8842.848913783111,8842.848913783111
3036,10201.943719046545,10201.943719046545,10201.943719046545
3037,8566.852635382735,8566.852635382735,8566.852635382735
3038,9169.942633512286,9169.942633512286,9169.942633512286
3039,8839.551747274023,8839.551747274023,8839.551747274023
3040,13886.036519961397,13886.036519961397,13886.036519961397
3041,13819.619491549965,13819.619491549965,13819.619491549965
3042,11221.226077857702,11221.226077857702,11221.226077857702
3043,7555.314817735804,7555.314817735804,7555.314817735804
3044,7281.29427078992,7281.29427078992,7281.29427078992
3045,7483.90129306652,7483.90129306652,7483.90129306652
3046,8295.662554214354,8295.662554214354,8295.662554214354
3047,8327.036181360803,8327.036181360803,8327.036181360803
3048,9959.613893322718,9959.613893322718,9959.613893322718
3049,6163.772902585097,6163.772902585097,6163.772902585097
3050,7994.848689588717,7994.848689588717,7994.848689588717
3051,7322.920454064309,7322.920454064309,7322.920454064309
3052,13960.608667669976,13960.608667669976,13960.608667669976
3053,13866.348143229652,13866.348143229652,13866.348143229652
3054,7896.979872813835,7896.979872813835,7896.979872813835
3055,9793.116939143123,9793.116939143123,9793.116939143123
3056,8948.62843115841,8948.62843115841,8948.62843115841
3057,8843.762363516062,8843.762363516062,8843.762363516062
3058,7806.84789557345,7806.84789557345,7806.84789557345
3059,9418.781044750698,9418.781044750698,9418.781044750698
3060,10662.858204008471,10662.858204008471,10662.858204008471
3061,7969.456608808033,7969.456608808033,7969.456608808033
3062,7245.632982979802,7245.632982979802,7245.632982979802
3063,6369.954491927375,6369.954491927375,6369.954491927375
3064,8424.681653146317,8424.681653146317,8424.681653146317
3065,10387.54830065349,10387.54830065349,10387.54830065349
3066,10091.372760604734,10091.372760604734,10091.372760604734
3067,8146.6972355077305,8146.6972355077305,8146.6972355077305
3068,9264.951136987498,9264.951136987498,9264.951136987498
3069,9340.222186621742,9340.222186621742,9340.222186621742
3070,9272.665498189172,9272.665498189172,9272.665498189172
3071,742.3352730794859,742.3352730794859,742.3352730794859
3072,837.2555151743564,837.2555151743564,837.2555151743564
3073,8881.958587078841,8881.958587078841,8881.958587078841
3074,8344.870772037573,8344.870772037573,8344.870772037573
3075,8956.711946196758,8956.711946196758,8956.711946196758
3076,6347.625355717279,6347.625355717279,6347.625355717279
3077,8638.161447360615,8638.161447360615,8638.161447360615
3078,9619.837613515509,9619.837613515509,9619.837613515509
3079,10961.116356304921,10961.116356304921,10961.116356304921
3080,9620.34757307432,9620.34757307432,9620.34757307432
3081,9475.46060428675,9475.46060428675,9475.46060428675
3082,9002.104970163926,9002.104970163926,9002.104970163926
3083,707.3418630390174,707.3418630390174,707.3418630390174
3084,9181.161614970431,9181.161614970431,9181.161614970431
3085,13837.480998690342,13837.480998690342,13837.480998690342
3086,10173.143634275662,10173.143634275662,10173.143634275662
3087,9581.380739158772,9581.380739158772,9581.380739158772
3088,10614.309935267456,10614.309935267456,10614.309935267456
3089,13833.120820910985,13833.120820910985,13833.120820910985
3090,13788.828543145932,13788.828543145932,13788.828543145932
3091,9203.80047208677,9203.80047208677,9203.80047208677
3092,13806.817617354825,13806.817617354825,13806.817617354825
3093,10002.14008458995,10002.14008458995,10002.14008458995
3094,13818.515329981901,13818.515329981901,13818.515329981901
3095,10739.857082545828,10739.857082545828,10739.857082545828
3096,11059.299141513759,11059.299141513759,11059.299141513759
3097,13597.857978605241,13597.857978605241,13597.857978605241
3098,9802.50811309221,9802.50811309221,9802.50811309221
3099,8149.742547767437,8149.742547767437,8149.742547767437
3100,9039.245347401504,9039.245347401504,9039.245347401504
3101,7502.746595642842,7502.746595642842,7502.746595642842
3102,13778.374351176384,13778.374351176384,13778.374351176384
3103,9206.75330536393,9206.75330536393,9206.75330536393
3104,13333.894104169705,13333.894104169705,13333.894104169705
3105,8024.041724089185,8024.041724089185,8024.041724089185
3106,8171.380157569,8171.380157569,8171.380157569
3107,10131.9498061665,10131.9498061665,10131.9498061665
3108,13689.196966574093,13689.196966574093,13689.196966574093
3109,9210.748233699585,9210.748233699585,9210.748233699585
3110,9595.544452061196,9595.544452061196,9595.544452061196
3111,7945.677843939163,7945.677843939163,7945.677843939163
3112,9315.294867656377,9315.294867656377,9315.294867656377
3113,10284.850533682842,10284.850533682842,10284.850533682842
3114,8034.0706348897065,8034.0706348897065,8034.0706348897065
3115,10902.943087642221,10902.943087642221,10902.943087642221
3116,13699.691010871587,13699.691010871587,13699.691010871587
3117,8637.116279194479,8637.116279194479,8637.116279194479
3118,9937.039401413176,9937.039401413176,9937.039401413176
3119,11018.665074927065,11018.665074927065,11018.665074927065
3120,13620.814039323595,13620.814039323595,13620.814039323595
3121,9887.925924021627,9887.925924021627,9887.925924021627
3122,9873.934444545768,9873.934444545768,9873.934444545768
3123,13811.398095009421,13811.398095009421,13811.398095009421
3124,10087.892470154957,10087.892470154957,10087.892470154957
3125,9991.56072158461,9991.56072158461,9991.56072158461
3126,13590.614955486046,13590.614955486046,13590.614955486046
3127,13718.565388067473,13718.565388067473,13718.565388067473
3128,8892.084664884556,8892.084664884556,8892.084664884556
3129,11088.827813763075,11088.827813763075,11088.827813763075
3130,10539.266849152375,10539.266849152375,10539.266849152375
3131,9717.424706731017,9717.424706731017,9717.424706731017
3132,13592.06294275414,13592.06294275414,13592.06294275414
3133,13732.762654274935,13732.762654274935,13732.762654274935
3134,9293.012977140528,9293.012977140528,9293.012977140528
3135,13847.347960657542,13847.347960657542,13847.347960657542
3136,13539.631057218381,13539.631057218381,13539.631057218381
3137,13522.806476513324,13522.806476513324,13522.806476513324
3138,13799.35772577142,13799.35772577142,13799.35772577142
3139,9824.325006547693,9824.325006547693,9824.325006547693
3140,10112.273291662235,10112.273291662235,10112.273291662235
3141,13829.854345891747,13829.854345891747,13829.854345891747
3142,13315.484717303441,13315.484717303441,13315.484717303441
3143,13723.745229537644,13723.745229537644,13723.745229537644
3144,12818.87187895152,12818.87187895152,12818.87187895152
3145,10050.539260583568,10050.539260583568,10050.539260583568
3146,13536.160405510105,13536.160405510105,13536.160405510105
3147,13502.152803407787,13502.152803407787,13502.152803407787
3148,13767.023947431684,13767.023947431684,13767.023947431684
3149,9819.80268638619,9819.80268638619,9819.80268638619
3150,13654.822210953507,13654.822210953507,13654.822210953507
3151,13109.927234008132,13109.927234008132,13109.927234008132
3152,13017.333732729929,13017.333732729929,13017.333732729929
3153,13776.03207482415,13776.03207482415,13776.03207482415
3154,13639.002326639922,13639.002326639922,13639.002326639922
3155,13736.906009422406,13736.906009422406,13736.906009422406
3156,13524.28263604288,13524.28263604288,13524.28263604288
3157,10827.111838992856,10827.111838992856,10827.111838992856
3158,13755.633487776235,13755.633487776235,13755.633487776235
3159,13840.58010357151,13840.58010357151,13840.58010357151
3160,8768.630513229096,8768.630513229096,8768.630513229096
3161,13848.46417696935,13848.46417696935,13848.46417696935
3162,13601.791088199076,13601.791088199076,13601.791088199076
3163,13590.822815879603,13590.822815879603,13590.822815879603
3164,13857.378035055079,13857.378035055079,13857.378035055079
3165,13677.855015755928,13677.855015755928,13677.855015755928
3166,13741.476847274878,13741.476847274878,13741.476847274878
3167,13762.465500648876,13762.465500648876,13762.465500648876
3168,9865.368951529546,9865.368951529546,9865.368951529546
3169,13842.743610775828,13842.743610775828,13842.743610775828
3170,13830.091855693672,13830.091855693672,13830.091855693672
3171,13902.112509245218,13902.112509245218,13902.112509245218
3172,13629.004655157643,13629.004655157643,13629.004655157643
3173,13732.279669570167,13732.279669570167,13732.279669570167
3174,13924.347464014987,13924.347464014987,13924.347464014987
3175,13387.383957459277,13387.383957459277,13387.383957459277
3176,13444.811043924225,13444.811043924225,13444.811043924225
3177,13490.51823249308,13490.51823249308,13490.51823249308
3178,13426.968757180513,13426.968757180513,13426.968757180513
3179,13505.266295273383,13505.266295273383,13505.266295273383
3180,13408.343505957315,13408.343505957315,13408.343505957315
3181,13439.04056722883,13439.04056722883,13439.04056722883
3182,13735.64663354167,13735.64663354167,13735.64663354167
3183,13742.67866204912,13742.67866204912,13742.67866204912
3184,13903.365091011894,13903.365091011894,13903.365091011894
3185,13257.265327897316,13257.265327897316,13257.265327897316
3186,13414.311089456489,13414.311089456489,13414.311089456489
3187,13795.568026801186,13795.568026801186,13795.568026801186
3188,13870.901015807673,13870.901015807673,13870.901015807673
3189,13343.22153282007,13343.22153282007,13343.22153282007
3190,13327.301666830435,13327.301666830435,13327.301666830435
3191,13418.977179754218,13418.977179754218,13418.977179754218
3192,13512.950022679068,13512.950022679068,13512.950022679068
3193,13817.18908728648,13817.18908728648,13817.18908728648
3194,13920.36849878189,13920.36849878189,13920.36849878189
3195,13495.718088694304,13495.718088694304,13495.718088694304
3196,13519.401184071432,13519.401184071432,13519.401184071432
3197,13890.819470797253,13890.819470797253,13890.819470797253
3198,13897.119427156053,13897.119427156053,13897.119427156053
3199,13428.976886558936,13428.976886558936,13428.976886558936
3200,13874.97127584482,13874.97127584482,13874.97127584482
3201,14183.976869538894,14183.976869538894,14183.976869538894
3202,13935.175135175472,13935.175135175472,13935.175135175472
3203,13735.273258333304,13735.273258333304,13735.273258333304
3204,13761.333709276396,13761.333709276396,13761.333709276396
3205,13782.508422797308,13782.508422797308,13782.508422797308
3206,13847.310756546089,13847.310756546089,13847.310756546089
3207,13815.5816371991,13815.5816371991,13815.5816371991
3208,13760.951587994934,13760.951587994934,13760.951587994934
3209,13542.28503022207,13542.28503022207,13542.28503022207
3210,13904.572883556275,13904.572883556275,13904.572883556275
3211,13703.238751373923,13703.238751373923,13703.238751373923
3212,13853.64577619176,13853.64577619176,13853.64577619176
3213,13882.505687991945,13882.505687991945,13882.505687991945
3214,13697.877783382652,13697.877783382652,13697.877783382652
3215,13864.729235432642,13864.729235432642,13864.729235432642
