"Step","30/03/2025_21:53:38_3B-nn48-mbs3-gbs2M-tp2-4heads-bucket128 - tokens_per_sec_per_gpu","30/03/2025_21:53:38_3B-nn48-mbs3-gbs2M-tp2-4heads-bucket128 - tokens_per_sec_per_gpu__MIN","30/03/2025_21:53:38_3B-nn48-mbs3-gbs2M-tp2-4heads-bucket128 - tokens_per_sec_per_gpu__MAX"
"2110","13768.50241471558","13768.50241471558","13768.50241471558"
"2111","13822.280578877442","13822.280578877442","13822.280578877442"
"2112","13755.560062132688","13755.560062132688","13755.560062132688"
"2113","13667.938059424427","13667.938059424427","13667.938059424427"
"2114","13862.208371503557","13862.208371503557","13862.208371503557"
"2115","13801.981446182306","13801.981446182306","13801.981446182306"
"2116","13566.096280534477","13566.096280534477","13566.096280534477"
"2117","13691.37159473019","13691.37159473019","13691.37159473019"
"2118","13844.5582069522","13844.5582069522","13844.5582069522"
"2119","13782.64110788248","13782.64110788248","13782.64110788248"
"2120","13782.154608392899","13782.154608392899","13782.154608392899"
"2121","13756.779029320258","13756.779029320258","13756.779029320258"
"2122","13686.485104348956","13686.485104348956","13686.485104348956"
"2123","13612.532592676327","13612.532592676327","13612.532592676327"
"2124","13621.958836738231","13621.958836738231","13621.958836738231"
"2125","13742.832568148064","13742.832568148064","13742.832568148064"
"2126","13718.404722105697","13718.404722105697","13718.404722105697"
"2127","13768.208167061943","13768.208167061943","13768.208167061943"
"2128","13558.637357618754","13558.637357618754","13558.637357618754"
"2129","13636.844301189754","13636.844301189754","13636.844301189754"
"2130","13708.30493204842","13708.30493204842","13708.30493204842"
"2131","13869.11682922773","13869.11682922773","13869.11682922773"
"2132","13318.512706174937","13318.512706174937","13318.512706174937"
"2133","13830.025055237338","13830.025055237338","13830.025055237338"
"2134","13799.549851721984","13799.549851721984","13799.549851721984"
"2135","13643.233749498368","13643.233749498368","13643.233749498368"
"2136","13682.735344574465","13682.735344574465","13682.735344574465"
"2137","13614.251369492116","13614.251369492116","13614.251369492116"
"2138","13788.334229198425","13788.334229198425","13788.334229198425"
"2139","13770.746466710558","13770.746466710558","13770.746466710558"
"2140","13774.73606292916","13774.73606292916","13774.73606292916"
"2141","13750.422214277709","13750.422214277709","13750.422214277709"
"2142","13861.678957413069","13861.678957413069","13861.678957413069"
"2143","13746.102054783194","13746.102054783194","13746.102054783194"
"2144","13730.677281869988","13730.677281869988","13730.677281869988"
"2145","13746.542014755907","13746.542014755907","13746.542014755907"
"2146","13664.285398563252","13664.285398563252","13664.285398563252"
"2147","13685.06053494815","13685.06053494815","13685.06053494815"
"2148","13721.699126692662","13721.699126692662","13721.699126692662"
"2149","13715.506078351957","13715.506078351957","13715.506078351957"
"2150","13709.99692280846","13709.99692280846","13709.99692280846"
"2151","13723.869476859365","13723.869476859365","13723.869476859365"
"2152","13738.092376979963","13738.092376979963","13738.092376979963"
"2153","13125.5456417967","13125.5456417967","13125.5456417967"
"2154","13813.293332904512","13813.293332904512","13813.293332904512"
"2155","13738.876077806242","13738.876077806242","13738.876077806242"
"2156","13747.678708380547","13747.678708380547","13747.678708380547"
"2157","13687.037568203341","13687.037568203341","13687.037568203341"
"2158","13601.539817926934","13601.539817926934","13601.539817926934"
"2159","13679.597590631342","13679.597590631342","13679.597590631342"
"2160","13789.160564947868","13789.160564947868","13789.160564947868"
"2161","13786.032816036643","13786.032816036643","13786.032816036643"
"2162","13718.338996206001","13718.338996206001","13718.338996206001"
"2163","13126.321187276388","13126.321187276388","13126.321187276388"
"2164","13840.364533379594","13840.364533379594","13840.364533379594"
"2165","13691.146099507816","13691.146099507816","13691.146099507816"
"2166","13612.2234027437","13612.2234027437","13612.2234027437"
"2167","13829.498096484158","13829.498096484158","13829.498096484158"
"2168","13488.181016222055","13488.181016222055","13488.181016222055"
"2169","13793.352792974489","13793.352792974489","13793.352792974489"
"2170","13573.449023331026","13573.449023331026","13573.449023331026"
"2171","13571.754828095063","13571.754828095063","13571.754828095063"
"2172","13789.418815181853","13789.418815181853","13789.418815181853"
"2173","13228.030382096389","13228.030382096389","13228.030382096389"
"2174","13903.170063446849","13903.170063446849","13903.170063446849"
"2175","13801.464013894758","13801.464013894758","13801.464013894758"
"2176","13826.86390495716","13826.86390495716","13826.86390495716"
"2177","13628.305511176406","13628.305511176406","13628.305511176406"
"2178","13137.985471122978","13137.985471122978","13137.985471122978"
"2179","13669.888394086202","13669.888394086202","13669.888394086202"
"2180","13598.310026943538","13598.310026943538","13598.310026943538"
"2181","13761.73054999279","13761.73054999279","13761.73054999279"
"2182","13735.287900115929","13735.287900115929","13735.287900115929"
"2183","13760.437227472386","13760.437227472386","13760.437227472386"
"2184","13691.65529281876","13691.65529281876","13691.65529281876"
"2185","13815.233529081905","13815.233529081905","13815.233529081905"
"2186","13633.842966772216","13633.842966772216","13633.842966772216"
"2187","13628.564978922368","13628.564978922368","13628.564978922368"
"2188","13732.265034200369","13732.265034200369","13732.265034200369"
"2189","13723.050947680536","13723.050947680536","13723.050947680536"
"2190","13701.519288345007","13701.519288345007","13701.519288345007"
"2191","13757.653000200202","13757.653000200202","13757.653000200202"
"2192","13610.36855806633","13610.36855806633","13610.36855806633"
"2193","13231.18176147032","13231.18176147032","13231.18176147032"
"2194","13703.275185343924","13703.275185343924","13703.275185343924"
"2195","13806.262838529248","13806.262838529248","13806.262838529248"
"2196","13784.034455534516","13784.034455534516","13784.034455534516"
"2197","13665.096932249873","13665.096932249873","13665.096932249873"
"2198","13743.470215854657","13743.470215854657","13743.470215854657"
"2199","13714.192235377137","13714.192235377137","13714.192235377137"
"2200","13643.435999250321","13643.435999250321","13643.435999250321"
"2201","13655.806292740957","13655.806292740957","13655.806292740957"
"2202","13654.822210953507","13654.822210953507","13654.822210953507"
"2203","13453.584922681759","13453.584922681759","13453.584922681759"
"2204","13769.525023109682","13769.525023109682","13769.525023109682"
"2205","13585.356053437195","13585.356053437195","13585.356053437195"
"2206","13799.424230302737","13799.424230302737","13799.424230302737"
"2207","13772.380302299904","13772.380302299904","13772.380302299904"
"2208","13122.477787096488","13122.477787096488","13122.477787096488"
"2209","13954.900891290114","13954.900891290114","13954.900891290114"
"2210","13790.488812066367","13790.488812066367","13790.488812066367"
"2211","13807.217085717377","13807.217085717377","13807.217085717377"
"2212","13583.09325599819","13583.09325599819","13583.09325599819"
"2213","13696.181503158065","13696.181503158065","13696.181503158065"
"2214","13704.00390543155","13704.00390543155","13704.00390543155"
"2215","13612.805841982488","13612.805841982488","13612.805841982488"
"2216","13699.989620464336","13699.989620464336","13699.989620464336"
"2217","13900.500236261758","13900.500236261758","13900.500236261758"
"2218","13704.805587050907","13704.805587050907","13704.805587050907"
"2219","13621.015624909152","13621.015624909152","13621.015624909152"
"2220","13788.437515750882","13788.437515750882","13788.437515750882"
"2221","13819.419395490984","13819.419395490984","13819.419395490984"
"2222","13795.885601953816","13795.885601953816","13795.885601953816"
"2223","13619.331128785312","13619.331128785312","13619.331128785312"
"2224","13833.759448577963","13833.759448577963","13833.759448577963"
"2225","13809.54037834249","13809.54037834249","13809.54037834249"
"2226","13756.602779741073","13756.602779741073","13756.602779741073"
"2227","9158.822649084343","9158.822649084343","9158.822649084343"
"2228","13823.719030368962","13823.719030368962","13823.719030368962"
"2229","13806.795425345763","13806.795425345763","13806.795425345763"
"2230","8962.995373083611","8962.995373083611","8962.995373083611"
"2231","9209.872606871253","9209.872606871253","9209.872606871253"
"2232","13921.932735537448","13921.932735537448","13921.932735537448"
"2233","13359.795871962722","13359.795871962722","13359.795871962722"
"2234","13774.102873074176","13774.102873074176","13774.102873074176"
"2235","13792.311878819406","13792.311878819406","13792.311878819406"
"2236","13447.926214836561","13447.926214836561","13447.926214836561"
"2237","13835.059163716112","13835.059163716112","13835.059163716112"
"2238","13666.58982629457","13666.58982629457","13666.58982629457"
"2239","13700.645150588622","13700.645150588622","13700.645150588622"
"2240","13797.429373167892","13797.429373167892","13797.429373167892"
"2241","13584.238882003883","13584.238882003883","13584.238882003883"
"2242","13660.917115186741","13660.917115186741","13660.917115186741"
"2243","13631.124148378853","13631.124148378853","13631.124148378853"
"2244","13811.657178873846","13811.657178873846","13811.657178873846"
"2245","13551.407540782055","13551.407540782055","13551.407540782055"
"2246","13790.466672517536","13790.466672517536","13790.466672517536"
"2247","13701.745125395582","13701.745125395582","13701.745125395582"
"2248","13359.054820752986","13359.054820752986","13359.054820752986"
"2249","13716.440519855458","13716.440519855458","13716.440519855458"
"2250","13880.397022236275","13880.397022236275","13880.397022236275"
"2251","13646.499371419553","13646.499371419553","13646.499371419553"
"2252","13682.873380688367","13682.873380688367","13682.873380688367"
"2253","13668.79352803954","13668.79352803954","13668.79352803954"
"2254","13593.733529143668","13593.733529143668","13593.733529143668"
"2255","13712.944317678712","13712.944317678712","13712.944317678712"
"2256","13743.997969051503","13743.997969051503","13743.997969051503"
"2257","13734.094697224062","13734.094697224062","13734.094697224062"
"2258","13702.123965553545","13702.123965553545","13702.123965553545"
"2259","13681.965299468486","13681.965299468486","13681.965299468486"
"2260","13765.00168311411","13765.00168311411","13765.00168311411"
"2261","13403.398973906602","13403.398973906602","13403.398973906602"
"2262","13698.737004041612","13698.737004041612","13698.737004041612"
"2263","13731.804036019485","13731.804036019485","13731.804036019485"
"2264","13505.386618088132","13505.386618088132","13505.386618088132"
"2265","13760.07719798483","13760.07719798483","13760.07719798483"
"2266","13807.82373002686","13807.82373002686","13807.82373002686"
"2267","13735.43431965909","13735.43431965909","13735.43431965909"
"2268","13868.109227932748","13868.109227932748","13868.109227932748"
"2269","13822.154543270057","13822.154543270057","13822.154543270057"
"2270","13740.451074130751","13740.451074130751","13740.451074130751"
"2271","13711.835248145137","13711.835248145137","13711.835248145137"
"2272","13791.389213949049","13791.389213949049","13791.389213949049"
"2273","13672.811312705997","13672.811312705997","13672.811312705997"
"2274","13218.266570918566","13218.266570918566","13218.266570918566"
"2275","13781.889259510617","13781.889259510617","13781.889259510617"
"2276","13696.880348839928","13696.880348839928","13696.880348839928"
"2277","13753.372337632116","13753.372337632116","13753.372337632116"
"2278","13645.762302460598","13645.762302460598","13645.762302460598"
"2279","13794.534162474834","13794.534162474834","13794.534162474834"
"2280","13809.125975876448","13809.125975876448","13809.125975876448"
"2281","13763.994449494783","13763.994449494783","13763.994449494783"
"2282","13767.068076185837","13767.068076185837","13767.068076185837"
