consumed_tokens,11/04/2025_14:07:07_elie-48n-1004-part1-resume1104-farsi-change_tp_group_0 - _step,11/04/2025_14:07:07_elie-48n-1004-part1-resume1104-farsi-change_tp_group_0 - _step__MIN,11/04/2025_14:07:07_elie-48n-1004-part1-resume1104-farsi-change_tp_group_0 - _step__MAX,11/04/2025_14:07:07_elie-48n-1004-part1-resume1104-farsi-change_tp_group_0 - lm_loss,11/04/2025_14:07:07_elie-48n-1004-part1-resume1104-farsi-change_tp_group_0 - lm_loss__MIN,11/04/2025_14:07:07_elie-48n-1004-part1-resume1104-farsi-change_tp_group_0 - lm_loss__MAX,10/04/2025_21:06:56_elie-48n-1004-part1_tp_group_0 - _step,10/04/2025_21:06:56_elie-48n-1004-part1_tp_group_0 - _step__MIN,10/04/2025_21:06:56_elie-48n-1004-part1_tp_group_0 - _step__MAX,10/04/2025_21:06:56_elie-48n-1004-part1_tp_group_0 - lm_loss,10/04/2025_21:06:56_elie-48n-1004-part1_tp_group_0 - lm_loss__MIN,10/04/2025_21:06:56_elie-48n-1004-part1_tp_group_0 - lm_loss__MAX
9257877504,,,,,,,3924,3924,3924,2.8818771839141846,2.8818771839141846,2.8818771839141846
9326297088,,,,,,,3953,3953,3953,2.8280632495880127,2.8280632495880127,2.8280632495880127
9463136256,,,,,,,4011,4011,4011,2.8503355979919434,2.8503355979919434,2.8503355979919434
9479651328,,,,,,,4018,4018,4018,2.8324949741363525,2.8324949741363525,2.8324949741363525
9545711616,,,,,,,4046,4046,4046,2.8548777103424072,2.8548777103424072,2.8548777103424072
9569304576,,,,,,,4056,4056,4056,2.8464903831481934,2.8464903831481934,2.8464903831481934
9588178944,,,,,,,4064,4064,4064,2.842794179916382,2.842794179916382,2.842794179916382
9623568384,,,,,,,4079,4079,4079,2.8251872062683105,2.8251872062683105,2.8251872062683105
9640083456,,,,,,,4086,4086,4086,2.8089776039123535,2.8089776039123535,2.8089776039123535
9654239232,,,,,,,4092,4092,4092,2.816310167312622,2.816310167312622,2.816310167312622
9673113600,,,,,,,4100,4100,4100,2.806119203567505,2.806119203567505,2.806119203567505
9713221632,,,,,,,4117,4117,4117,2.83065128326416,2.83065128326416,2.83065128326416
9732096000,,,,,,,4125,4125,4125,2.8730928897857666,2.8730928897857666,2.8730928897857666
9743892480,,,,,,,4130,4130,4130,2.8381829261779785,2.8381829261779785,2.8381829261779785
9774563328,,,,,,,4143,4143,4143,2.849480152130127,2.849480152130127,2.849480152130127
9809952768,,,,,,,4158,4158,4158,2.8516712188720703,2.8516712188720703,2.8516712188720703
9824108544,,,,,,,4164,4164,4164,2.8463284969329834,2.8463284969329834,2.8463284969329834
9840623616,,,,,,,4171,4171,4171,2.8298888206481934,2.8298888206481934,2.8298888206481934
9852420096,,,,,,,4176,4176,4176,2.824547529220581,2.824547529220581,2.824547529220581
9899606016,,,,,,,4196,4196,4196,2.8286163806915283,2.8286163806915283,2.8286163806915283
9937354752,,,,,,,4212,4212,4212,2.8052992820739746,2.8052992820739746,2.8052992820739746
9942073344,,,,,,,4214,4214,4214,2.823316812515259,2.823316812515259,2.823316812515259
9972744192,,,,,,,4227,4227,4227,2.776416301727295,2.776416301727295,2.776416301727295
10001055744,,,,,,,4239,4239,4239,2.7835562229156494,2.7835562229156494,2.7835562229156494
10008133632,,,,,,,4242,4242,4242,2.838468313217163,2.838468313217163,2.838468313217163
10036445184,,,,,,,4254,4254,4254,2.7866344451904297,2.7866344451904297,2.7866344451904297
10062397440,,,,,,,4265,4265,4265,2.8311572074890137,2.8311572074890137,2.8311572074890137
10078912512,,,,,,,4272,4272,4272,2.8066353797912598,2.8066353797912598,2.8066353797912598
10170925056,,,,,,,4311,4311,4311,2.7816002368927,2.7816002368927,2.7816002368927
10196877312,,,,,,,4322,4322,4322,2.7915332317352295,2.7915332317352295,2.7915332317352295
10253500416,,,,,,,4346,4346,4346,2.78975510597229,2.78975510597229,2.78975510597229
10310123520,,,,,,,4370,4370,4370,2.8051977157592773,2.8051977157592773,2.8051977157592773
10380902400,,,,,,,4400,4400,4400,2.7942559719085693,2.7942559719085693,2.7942559719085693
10404495360,,,,,,,4410,4410,4410,2.8091201782226562,2.8091201782226562,2.8091201782226562
10413932544,,,,,,,4414,4414,4414,2.801435708999634,2.801435708999634,2.801435708999634
10423369728,,,,,,,4418,4418,4418,2.8008110523223877,2.8008110523223877,2.8008110523223877
10472914944,,,,,,,4439,4439,4439,2.80916166305542,2.80916166305542,2.80916166305542
10489430016,,,,,,,4446,4446,4446,2.813641309738159,2.813641309738159,2.813641309738159
10491789312,,,,,,,4447,4447,4447,2.8071846961975098,2.8071846961975098,2.8071846961975098
10520100864,,,,,,,4459,4459,4459,2.7890915870666504,2.7890915870666504,2.7890915870666504
10538975232,,,,,,,4467,4467,4467,2.8240714073181152,2.8240714073181152,2.8240714073181152
10572005376,,,,,,,4481,4481,4481,2.8009212017059326,2.8009212017059326,2.8009212017059326
10576723968,,,,,,,4483,4483,4483,2.782665967941284,2.782665967941284,2.782665967941284
10586161152,,,,,,,4487,4487,4487,2.8216164112091064,2.8216164112091064,2.8216164112091064
10590879744,,,,,,,4489,4489,4489,2.794032573699951,2.794032573699951,2.794032573699951
10593239040,,,,,,,4490,4490,4490,2.795042037963867,2.795042037963867,2.795042037963867
10597957632,,,,,,,4492,4492,4492,2.7824692726135254,2.7824692726135254,2.7824692726135254
10612113408,,,,,,,4498,4498,4498,2.8105008602142334,2.8105008602142334,2.8105008602142334
10680532992,,,,,,,4527,4527,4527,2.7917606830596924,2.7917606830596924,2.7917606830596924
10697048064,,,,,,,4534,4534,4534,2.809906005859375,2.809906005859375,2.809906005859375
10725359616,,,,,,,4546,4546,4546,2.8039586544036865,2.8039586544036865,2.8039586544036865
10786701312,,,,,,,4572,4572,4572,2.8018670082092285,2.8018670082092285,2.8018670082092285
10791419904,,,,,,,4574,4574,4574,2.7925970554351807,2.7925970554351807,2.7925970554351807
10857480192,,,,,,,4602,4602,4602,2.7638795375823975,2.7638795375823975,2.7638795375823975
10864558080,,,,,,,4605,4605,4605,2.780465602874756,2.780465602874756,2.780465602874756
10866917376,,,,,,,4606,4606,4606,2.771400213241577,2.771400213241577,2.771400213241577
10871635968,,,,,,,4608,4608,4608,2.777487277984619,2.777487277984619,2.777487277984619
10881073152,,,,,,,4612,4612,4612,2.795201301574707,2.795201301574707,2.795201301574707
10961289216,,,,,,,4646,4646,4646,2.804422378540039,2.804422378540039,2.804422378540039
11003756544,,,,,,,4664,4664,4664,2.8007991313934326,2.8007991313934326,2.8007991313934326
11076894720,,,,,,,4695,4695,4695,2.7837753295898438,2.7837753295898438,2.7837753295898438
11147673600,,,,,,,4725,4725,4725,2.786504030227661,2.786504030227661,2.786504030227661
11180703744,,,,,,,4739,4739,4739,2.797131299972534,2.797131299972534,2.797131299972534
11199578112,,,,,,,4747,4747,4747,2.771723508834839,2.771723508834839,2.771723508834839
11289231360,,,,,,,4785,4785,4785,2.757465362548828,2.757465362548828,2.757465362548828
11364728832,,,,,,,4817,4817,4817,2.772954225540161,2.772954225540161,2.772954225540161
11393040384,,,,,,,4829,4829,4829,2.7972896099090576,2.7972896099090576,2.7972896099090576
11400118272,,,,,,,4832,4832,4832,2.764086961746216,2.764086961746216,2.764086961746216
11402477568,,,,,,,4833,4833,4833,2.7858309745788574,2.7858309745788574,2.7858309745788574
11407196160,,,,,,,4835,4835,4835,2.7782480716705322,2.7782480716705322,2.7782480716705322
11444944896,,,,,,,4851,4851,4851,2.7923452854156494,2.7923452854156494,2.7923452854156494
11452022784,,,,,,,4854,4854,4854,2.783679246902466,2.783679246902466,2.783679246902466
11454382080,,,,,,,4855,4855,4855,2.7706196308135986,2.7706196308135986,2.7706196308135986
11544035328,,,,,,,4893,4893,4893,2.7909858226776123,2.7909858226776123,2.7909858226776123
11551113216,,,,,,,4896,4896,4896,2.7774524688720703,2.7774524688720703,2.7774524688720703
11555831808,,,,,,,4898,4898,4898,2.7836430072784424,2.7836430072784424,2.7836430072784424
11560550400,,,,,,,4900,4900,4900,2.7673959732055664,2.7673959732055664,2.7673959732055664
11591221248,,,,,,,4913,4913,4913,2.78122615814209,2.78122615814209,2.78122615814209
11598299136,,,,,,,4916,4916,4916,2.765209197998047,2.765209197998047,2.765209197998047
11600658432,,,,,,,4917,4917,4917,2.7318410873413086,2.7318410873413086,2.7318410873413086
11633688576,,,,,,,4931,4931,4931,2.7637641429901123,2.7637641429901123,2.7637641429901123
11702108160,,,,,,,4960,4960,4960,2.7726566791534424,2.7726566791534424,2.7726566791534424
11716263936,,,,,,,4966,4966,4966,2.745955228805542,2.745955228805542,2.745955228805542
11850743808,,,,,,,5023,5023,5023,2.7433972358703613,2.7433972358703613,2.7433972358703613
11883773952,,,,,,,5037,5037,5037,2.7481348514556885,2.7481348514556885,2.7481348514556885
11897929728,,,,,,,5043,5043,5043,2.720959186553955,2.720959186553955,2.720959186553955
11914444800,,,,,,,5050,5050,5050,2.7844204902648926,2.7844204902648926,2.7844204902648926
11947474944,,,,,,,5064,5064,5064,2.7912721633911133,2.7912721633911133,2.7912721633911133
11994660864,,,,,,,5084,5084,5084,2.745305061340332,2.745305061340332,2.745305061340332
11999379456,,,,,,,5086,5086,5086,2.731548309326172,2.731548309326172,2.731548309326172
12006457344,,,,,,,5089,5089,5089,2.752915143966675,2.752915143966675,2.752915143966675
12041846784,,,,,,,5104,5104,5104,2.7390546798706055,2.7390546798706055,2.7390546798706055
12107907072,,,,,,,5132,5132,5132,2.743577003479004,2.743577003479004,2.743577003479004
12119703552,,,,,,,5137,5137,5137,2.764634609222412,2.764634609222412,2.764634609222412
12204638208,,,,,,,5173,5173,5173,2.7674686908721924,2.7674686908721924,2.7674686908721924
12225871872,,,,,,,5182,5182,5182,2.743959426879883,2.743959426879883,2.743959426879883
12277776384,,,,,,,5204,5204,5204,2.7332639694213867,2.7332639694213867,2.7332639694213867
12284854272,,,,,,,5207,5207,5207,2.741071939468384,2.741071939468384,2.741071939468384
12294291456,,,,,,,5211,5211,5211,2.758267402648926,2.758267402648926,2.758267402648926
12310806528,,,,,,,5218,5218,5218,2.7476577758789062,2.7476577758789062,2.7476577758789062
12324962304,,,,,,,5224,5224,5224,2.731736183166504,2.731736183166504,2.731736183166504
12346195968,,,,,,,5233,5233,5233,2.764981746673584,2.764981746673584,2.764981746673584
12350914560,,,,,,,5235,5235,5235,2.758338212966919,2.758338212966919,2.758338212966919
12405178368,,,,,,,5258,5258,5258,2.749183416366577,2.749183416366577,2.749183416366577
12424052736,,,,,,,5266,5266,5266,2.7466237545013428,2.7466237545013428,2.7466237545013428
12461801472,,,,,,,5282,5282,5282,2.735318660736084,2.735318660736084,2.735318660736084
12508987392,,,,,,,5302,5302,5302,2.761165142059326,2.761165142059326,2.761165142059326
12516065280,,,,,,,5305,5305,5305,2.7162814140319824,2.7162814140319824,2.7162814140319824
12610437120,,,,,,,5345,5345,5345,2.741718292236328,2.741718292236328,2.741718292236328
12629311488,,,,,,,5353,5353,5353,2.775174140930176,2.775174140930176,2.775174140930176
12636389376,,,,,,,5356,5356,5356,2.7481112480163574,2.7481112480163574,2.7481112480163574
12754354176,,,,,,,5406,5406,5406,2.7358486652374268,2.7358486652374268,2.7358486652374268
12761432064,,,,,,,5409,5409,5409,2.7415084838867188,2.7415084838867188,2.7415084838867188
12829851648,,,,,,,5438,5438,5438,2.7424449920654297,2.7424449920654297,2.7424449920654297
12898271232,,,,,,,5467,5467,5467,2.7434964179992676,2.7434964179992676,2.7434964179992676
12914786304,,,,,,,5474,5474,5474,2.7409729957580566,2.7409729957580566,2.7409729957580566
12938379264,,,,,,,5484,5484,5484,2.753643274307251,2.753643274307251,2.753643274307251
12995002368,,,,,,,5508,5508,5508,2.736133098602295,2.736133098602295,2.736133098602295
13023313920,,,,,,,5520,5520,5520,2.7311837673187256,2.7311837673187256,2.7311837673187256
13162512384,,,,,,,5579,5579,5579,2.7355055809020996,2.7355055809020996,2.7355055809020996
13233291264,,,,,,,5609,5609,5609,2.7262470722198486,2.7262470722198486,2.7262470722198486
13341818880,,,,,,,5655,5655,5655,2.741245746612549,2.741245746612549,2.741245746612549
13355974656,,,,,,,5661,5661,5661,2.7447519302368164,2.7447519302368164,2.7447519302368164
13370130432,,,,,,,5667,5667,5667,2.7265734672546387,2.7265734672546387,2.7265734672546387
13377208320,,,,,,,5670,5670,5670,2.7259509563446045,2.7259509563446045,2.7259509563446045
13386645504,,,,,,,5674,5674,5674,2.708751678466797,2.708751678466797,2.708751678466797
13396082688,,,,,,,5678,5678,5678,2.7132973670959473,2.7132973670959473,2.7132973670959473
13457424384,,,,,,,5704,5704,5704,2.7194933891296387,2.7194933891296387,2.7194933891296387
13528203264,,,,,,,5734,5734,5734,2.7109060287475586,2.7109060287475586,2.7109060287475586
13551796224,,,,,,,5744,5744,5744,2.739975929260254,2.739975929260254,2.739975929260254
13561233408,,,,,,,5748,5748,5748,2.7455708980560303,2.7455708980560303,2.7455708980560303
13580107776,,,,,,,5756,5756,5756,2.704213857650757,2.704213857650757,2.704213857650757
13634371584,,,,,,,5779,5779,5779,2.715189218521118,2.715189218521118,2.715189218521118
13643808768,,,,,,,5783,5783,5783,2.7170517444610596,2.7170517444610596,2.7170517444610596
13646168064,,,,,,,5784,5784,5784,2.7262325286865234,2.7262325286865234,2.7262325286865234
13688635392,,,,,,,5802,5802,5802,2.7198846340179443,2.7198846340179443,2.7198846340179443
13698072576,,,,,,,5806,5806,5806,2.713585615158081,2.713585615158081,2.713585615158081
13719306240,,,,,,,5815,5815,5815,2.7232444286346436,2.7232444286346436,2.7232444286346436
13761773568,,,,,,,5833,5833,5833,2.701442003250122,2.701442003250122,2.701442003250122
13804240896,,,,,,,5851,5851,5851,2.7184109687805176,2.7184109687805176,2.7184109687805176
13830193152,,,,,,,5862,5862,5862,2.7194855213165283,2.7194855213165283,2.7194855213165283
13834911744,,,,,,,5864,5864,5864,2.712465286254883,2.712465286254883,2.712465286254883
13841989632,,,,,,,5867,5867,5867,2.7027359008789062,2.7027359008789062,2.7027359008789062
13860864000,,,,,,,5875,5875,5875,2.723585367202759,2.723585367202759,2.723585367202759
13886816256,,,,,,,5886,5886,5886,2.729081392288208,2.729081392288208,2.729081392288208
13891534848,,,,,,,5888,5888,5888,2.7303237915039062,2.7303237915039062,2.7303237915039062
13934002176,,,,,,,5906,5906,5906,2.718754291534424,2.718754291534424,2.718754291534424
13941080064,,,,,,,5909,5909,5909,2.7034854888916016,2.7034854888916016,2.7034854888916016
13976469504,,,,,,,5924,5924,5924,2.7172772884368896,2.7172772884368896,2.7172772884368896
13985906688,,,,,,,5928,5928,5928,2.7093312740325928,2.7093312740325928,2.7093312740325928
14073200640,,,,,,,5965,5965,5965,2.686338424682617,2.686338424682617,2.686338424682617
14122745856,,,,,,,5986,5986,5986,2.695671558380127,2.695671558380127,2.695671558380127
14139260928,,,,,,,5993,5993,5993,2.698324680328369,2.698324680328369,2.698324680328369
14191165440,,,,,,,6015,6015,6015,2.718613862991333,2.718613862991333,2.718613862991333
14217117696,,,,,,,6026,6026,6026,2.735116720199585,2.735116720199585,2.735116720199585
14219476992,,,,,,,6027,6027,6027,2.7452962398529053,2.7452962398529053,2.7452962398529053
14320926720,,,,,,,6070,6070,6070,2.7310850620269775,2.7310850620269775,2.7310850620269775
14332723200,,,,,,,6075,6075,6075,2.6878139972686768,2.6878139972686768,2.6878139972686768
14361034752,,,,,,,6087,6087,6087,2.6851963996887207,2.6851963996887207,2.6851963996887207
14375190528,,,,,,,6093,6093,6093,2.7240548133850098,2.7240548133850098,2.7240548133850098
14403502080,,,,,,,6105,6105,6105,2.7089080810546875,2.7089080810546875,2.7089080810546875
14445969408,,,,,,,6123,6123,6123,2.7319581508636475,2.7319581508636475,2.7319581508636475
14450688000,,,,,,,6125,6125,6125,2.704390048980713,2.704390048980713,2.704390048980713
14476640256,,,,,,,6136,6136,6136,2.7109375,2.7109375,2.7109375
14483718144,,,,,,,6139,6139,6139,2.7062015533447266,2.7062015533447266,2.7062015533447266
14523826176,,,,,,,6156,6156,6156,2.7171359062194824,2.7171359062194824,2.7171359062194824
14542700544,,,,,,,6164,6164,6164,2.694605588912964,2.694605588912964,2.694605588912964
14561574912,,,,,,,6172,6172,6172,2.689319133758545,2.689319133758545,2.689319133758545
14571012096,,,,,,,6176,6176,6176,2.695758104324341,2.695758104324341,2.695758104324341
14599323648,,,,,,,6188,6188,6188,2.695734739303589,2.695734739303589,2.695734739303589
14672461824,,,,,,,6219,6219,6219,2.69205904006958,2.69205904006958,2.69205904006958
14686617600,,,,,,,6225,6225,6225,2.7003676891326904,2.7003676891326904,2.7003676891326904
14724366336,,,,,,,6241,6241,6241,2.696368455886841,2.696368455886841,2.696368455886841
14773911552,,,,,,,6262,6262,6262,2.6832571029663086,2.6832571029663086,2.6832571029663086
14889517056,,,,,,,6311,6311,6311,2.67183780670166,2.67183780670166,2.67183780670166
14896594944,,,,,,,6314,6314,6314,2.70296311378479,2.70296311378479,2.70296311378479
14903672832,,,,,,,6317,6317,6317,2.693244218826294,2.693244218826294,2.693244218826294
14915469312,,,,,,,6322,6322,6322,2.67378306388855,2.67378306388855,2.67378306388855
14917828608,,,,,,,6323,6323,6323,2.698777675628662,2.698777675628662,2.698777675628662
14965014528,,,,,,,6343,6343,6343,2.7217092514038086,2.7217092514038086,2.7217092514038086
14983888896,,,,,,,6351,6351,6351,2.709773063659668,2.709773063659668,2.709773063659668
15021637632,,,,,,,6367,6367,6367,2.7064480781555176,2.7064480781555176,2.7064480781555176
15137243136,,,,,,,6416,6416,6416,2.701007843017578,2.701007843017578,2.701007843017578
15170273280,,,,,,,6430,6430,6430,2.7015504837036133,2.7015504837036133,2.7015504837036133
15191506944,,,,,,,6439,6439,6439,2.678173780441284,2.678173780441284,2.678173780441284
15205662720,,,,,,,6445,6445,6445,2.7137093544006348,2.7137093544006348,2.7137093544006348
15212740608,,,,,,,6448,6448,6448,2.7067742347717285,2.7067742347717285,2.7067742347717285
15224537088,,,,,,,6453,6453,6453,2.6812078952789307,2.6812078952789307,2.6812078952789307
15349579776,,,,,,,6506,6506,6506,2.670201539993286,2.670201539993286,2.670201539993286
15366094848,,,,,,,6513,6513,6513,2.6982200145721436,2.6982200145721436,2.6982200145721436
15432155136,,,,,,,6541,6541,6541,2.6886303424835205,2.6886303424835205,2.6886303424835205
15498215424,,,,,,,6569,6569,6569,2.688488721847534,2.688488721847534,2.688488721847534
15535964160,,,,,,,6585,6585,6585,2.6781389713287354,2.6781389713287354,2.6781389713287354
15547760640,,,,,,,6590,6590,6590,2.686063528060913,2.686063528060913,2.686063528060913
15557197824,,,,,,,6594,6594,6594,2.6781222820281982,2.6781222820281982,2.6781222820281982
15564275712,,,,,,,6597,6597,6597,2.6849915981292725,2.6849915981292725,2.6849915981292725
15682240512,,,,,,,6647,6647,6647,2.6928791999816895,2.6928791999816895,2.6928791999816895
15694036992,,,,,,,6652,6652,6652,2.6906375885009766,2.6906375885009766,2.6906375885009766
15698755584,,,,,,,6654,6654,6654,2.6960597038269043,2.6960597038269043,2.6960597038269043
15705833472,,,,,,,6657,6657,6657,2.6729185581207275,2.6729185581207275,2.6729185581207275
15719989248,,,,,,,6663,6663,6663,2.6949751377105713,2.6949751377105713,2.6949751377105713
15734145024,,,,,,,6669,6669,6669,2.703645706176758,2.703645706176758,2.703645706176758
15736504320,,,,,,,6670,6670,6670,2.6937620639801025,2.6937620639801025,2.6937620639801025
15757737984,,,,,,,6679,6679,6679,2.6719679832458496,2.6719679832458496,2.6719679832458496
15781330944,,,,,,,6689,6689,6689,2.6925888061523438,2.6925888061523438,2.6925888061523438
15790768128,,,,,,,6693,6693,6693,2.688462734222412,2.688462734222412,2.688462734222412
15812001792,,,,,,,6702,6702,6702,2.6742255687713623,2.6742255687713623,2.6742255687713623
15814361088,,,,,,,6703,6703,6703,2.685788869857788,2.685788869857788,2.685788869857788
15892217856,,,,,,,6736,6736,6736,2.667315721511841,2.667315721511841,2.667315721511841
15901655040,,,,,,,6740,6740,6740,2.677345037460327,2.677345037460327,2.677345037460327
